"Dataset","PeakNo","Wavenumber","Intensity"
"CelluloseAcetate3.WhiteCigaretteFilter",16,278.4,168.1
"CelluloseAcetate3.WhiteCigaretteFilter",17,1610.2,135
"CelluloseAcetate3.WhiteCigaretteFilter",18,380.6,132.2
"CelluloseAcetate4.WhiteFiber",1,1096.3,1683.1
"CelluloseAcetate4.WhiteFiber",2,371.9,456
"CelluloseAcetate4.WhiteFiber",3,449.7,417.5
"CelluloseAcetate4.WhiteFiber",4,1377.7,425.2
"CelluloseAcetate4.WhiteFiber",5,1336.3,445.8
"CelluloseAcetate4.WhiteFiber",6,342.8,331.7
"CelluloseAcetate4.WhiteFiber",7,1603.2,264.1
"CelluloseAcetate4.WhiteFiber",8,895.9,267.6
"CelluloseAcetate4.WhiteFiber",9,1287.2,191.4
"CelluloseAcetate4.WhiteFiber",10,114.3,163.5
"CelluloseAcetate4.WhiteFiber",11,998.3,169.3
"CelluloseAcetate4.WhiteFiber",12,1466.7,127
"CelluloseAcetate4.WhiteFiber",13,577.1,129
"CelluloseAcetate5.BrownPhotographyFilm",1,469.7,704
"CelluloseAcetate5.BrownPhotographyFilm",2,204.3,556.8
"CelluloseAcetate5.BrownPhotographyFilm",3,1006.1,712.6
"CelluloseAcetate5.BrownPhotographyFilm",4,1073.2,465.9
"CelluloseAcetate5.BrownPhotographyFilm",5,1368,365.6
"CelluloseAcetate5.BrownPhotographyFilm",6,290.2,394.3
"CelluloseAcetate5.BrownPhotographyFilm",7,649.5,280.8
"CelluloseAcetate5.BrownPhotographyFilm",8,602.3,324.6
"CelluloseAcetate5.BrownPhotographyFilm",9,688.1,334.8
"CelluloseAcetate5.BrownPhotographyFilm",10,1743,253.2
"CelluloseAcetate5.BrownPhotographyFilm",11,1260,275.8
"CelluloseAcetate5.BrownPhotographyFilm",12,1159.8,272.1
"CelluloseAcetate5.BrownPhotographyFilm",13,1605.5,246.4
"CelluloseAcetate5.BrownPhotographyFilm",14,914.4,247.3
"CelluloseAcetate5.BrownPhotographyFilm",15,1121.8,249.9
"CelluloseAcetate5.BrownPhotographyFilm",16,1442.8,212.3
"CelluloseAcetate5.BrownPhotographyFilm",17,715.5,241.4
"CelluloseAcetate5.BrownPhotographyFilm",18,429.6,237.4
"CelluloseAcetate5.BrownPhotographyFilm",19,354.5,242.3
"CelluloseAcetate5.BrownPhotographyFilm",20,1227.6,189.2
"CelluloseAcetate5.BrownPhotographyFilm",21,1311.8,146.6
"CelluloseAcetate5.BrownPhotographyFilm",22,767.2,105.6
"CelluloseAcetate5.BrownPhotographyFilm",23,114.3,124.2
"CelluloseAcetate5.BrownPhotographyFilm",24,1547.2,100.7
"CelluloseAcetate5.BrownPhotographyFilm",25,972.2,106.9
"CelluloseAcetate5.BrownPhotographyFilm",26,392.2,118.4
"CelluloseAcetate5.BrownPhotographyFilm",27,1989.7,111.7
"CelluloseAcetate5.BrownPhotographyFilm",28,1706.7,99.3
"CelluloseAcetate5.BrownPhotographyFilm",29,840,89.3
"CelluloseAcetate5.BrownPhotographyFilm",30,807.7,110.1
"Cotton1.GreyFiber",1,1218.6,731.1
"Cotton1.GreyFiber",2,1138,650.9
"Cotton1.GreyFiber",3,1351.9,572.2
"Cotton1.GreyFiber",4,1280.7,516.5
"Cotton1.GreyFiber",5,1412.5,392.2
"Cotton1.GreyFiber",6,1097.3,388.6
"Cotton1.GreyFiber",7,1576.2,275.8
"Cotton1.GreyFiber",8,456.6,289.8
"Cotton1.GreyFiber",9,505,265.7
"Cotton1.GreyFiber",10,1465.2,263
"Cotton1.GreyFiber",11,1613.4,222.9
"Cotton1.GreyFiber",12,1053.7,193.2
"Cotton1.GreyFiber",13,373.1,167
"Cotton1.GreyFiber",14,894.3,155.8
"Cotton1.GreyFiber",15,279.6,127.6
"Cotton1.GreyFiber",16,121.6,72.3
"Cotton1.GreyFiber",17,653.4,78.9
"Cotton1.GreyFiber",18,830.3,84
"Cotton1.GreyFiber",19,148.7,83.8
"Cotton1.GreyFiber",20,2182,65.8
"Cotton10.PurpleFiber",1,1278.3,872.8
"Cotton10.PurpleFiber",2,1127.9,838.5
"Cotton10.PurpleFiber",3,1094.8,839.7
"Cotton10.PurpleFiber",4,1354.3,718.5
"Cotton10.PurpleFiber",5,1216.1,574.5
"Cotton10.PurpleFiber",6,1414.9,376.2
"Cotton10.PurpleFiber",7,485.1,353.8
"Cotton10.PurpleFiber",8,453.7,350.7
"Cotton10.PurpleFiber",9,370.2,262.1
"Cotton10.PurpleFiber",10,1580.8,261.5
"Cotton10.PurpleFiber",11,894.3,242.3
"Cotton10.PurpleFiber",12,642.3,108.6
"Cotton10.PurpleFiber",13,1467.6,110.8
"Cotton10.PurpleFiber",14,259,77.7
"Cotton10.PurpleFiber",15,1500.9,88.7
"Cotton10.PurpleFiber",16,536.1,41.3
"Cotton10.PurpleFiber",17,741.2,53.8
"Cotton10.PurpleFiber",18,2184.1,49
"Cotton10.PurpleFiber",19,184.7,39
"Cotton10.PurpleFiber",20,833,38.6
"Cotton10.PurpleFiber",21,691.9,35.9
"Cotton10.PurpleFiber",22,2020.4,26
"Cotton11.BrownFiber",1,1130.4,1381
"Cotton11.BrownFiber",2,1366.5,1236.4
"Cotton11.BrownFiber",3,1280.7,1122.2
"Cotton11.BrownFiber",4,1216.1,833.9
"Cotton11.BrownFiber",5,487.9,618
"Cotton11.BrownFiber",6,1583.2,453.4
"Cotton11.BrownFiber",7,450.9,376.7
"Cotton11.BrownFiber",8,364.4,319.8
"Cotton11.BrownFiber",9,894.3,396.4
"Cotton11.BrownFiber",10,1498.5,306.1
"Cotton11.BrownFiber",11,631.2,148.1
"Cotton11.BrownFiber",12,148.7,140.1
"Cotton11.BrownFiber",13,267.8,142.2
"Cotton11.BrownFiber",14,835.7,98.4
"Cotton11.BrownFiber",15,743.9,99
"Cotton11.BrownFiber",16,583.8,72.6
"Cotton11.BrownFiber",17,702.9,66
"Cotton11.BrownFiber",18,2186.1,57
"Cotton11a.BrownFiber",1,1377,1611.6
"Cotton11a.BrownFiber",2,1300.8,1467.5
"Cotton11a.BrownFiber",3,2897.1,1205.8
"Cotton11a.BrownFiber",4,1559.2,1153.2
"Cotton11a.BrownFiber",5,1126.3,1116.6
"Cotton11a.BrownFiber",6,1498.1,910.8
"Cotton11a.BrownFiber",7,1243,917.6
"Cotton11a.BrownFiber",8,1024.8,548.5
"Cotton11a.BrownFiber",9,494.3,398.4
"Cotton11a.BrownFiber",10,442.7,290.7
"Cotton11a.BrownFiber",11,344.6,337.6
"Cotton11a.BrownFiber",12,904.8,328.6
"Cotton11a.BrownFiber",13,378.5,381
"Cotton11a.BrownFiber",14,629.4,285
"Cotton11a.BrownFiber",15,2300.1,269.3
"Cotton11a.BrownFiber",16,736,260.8
"Cotton11a.BrownFiber",17,3285.5,225.3
"Cotton11a.BrownFiber",18,1880.1,218.6
"Cotton11a.BrownFiber",19,563.6,208.7
"Cotton11a.BrownFiber",20,832.4,166.1
"Cotton11a.BrownFiber",21,2427.5,170.4
"Cotton11a.BrownFiber",22,2593.6,170.9
"Cotton11a.BrownFiber",23,3407.3,168.9
"Cotton11a.BrownFiber",24,3431.8,176.7
"Cotton11a.BrownFiber",25,2020.5,146.8
"Cotton11a.BrownFiber",26,2483.3,152.4
"Cotton12a.GreyFiber",1,2894.9,586.6
"Cotton12a.GreyFiber",2,1109.5,201.3
"Cotton12a.GreyFiber",3,381.5,249.9
"Cotton12a.GreyFiber",4,1377,198.5
"Cotton12a.GreyFiber",5,439.6,206.9
"Cotton12a.GreyFiber",6,1580.3,148.6
"Cotton12a.GreyFiber",7,904.8,146
"Cotton12a.GreyFiber",8,1333.5,144.7
"Cotton12a.GreyFiber",9,1872.5,149.8
"Cotton12a.GreyFiber",10,1007.8,161.9
"Cotton12a.GreyFiber",11,344.6,166.6
"Cotton12a.GreyFiber",12,1033.3,150.2
"Cotton12a.GreyFiber",13,1622.4,130.5
"Cotton12a.GreyFiber",14,476.1,138.9
"Cotton12a.GreyFiber",15,518.5,170.4
"Cotton12a.GreyFiber",16,2522.6,138.1
"Cotton12a.GreyFiber",17,2349.9,143.2
"Cotton12a.GreyFiber",18,3135.8,121.7
"Cotton12a.GreyFiber",19,2434.5,129.8
"Cotton12a.GreyFiber",20,2483.3,137.1
"Cotton12a.GreyFiber",21,3488.7,34.8
"Cotton12a.GreyFiber",22,3293.8,130.4
"Cotton12a.GreyFiber",23,829.5,132.9
"Cotton12a.GreyFiber",24,113.6,65.5
"Cotton12a.GreyFiber",25,1425.7,128.5
"Cotton12a.GreyFiber",26,2399.4,120.3
"Cotton12a.GreyFiber",27,1468.7,105.3
"Cotton14.YellowFiber",1,1094.3,748.7
"Cotton14.YellowFiber",2,1378.2,256.6
"Cotton14.YellowFiber",3,375.5,287.3
"Cotton14.YellowFiber",4,1061,212.7
"Cotton14.YellowFiber",5,1334.4,200.1
"Cotton14.YellowFiber",6,447.5,140.8
"Cotton14.YellowFiber",7,1414.5,154.3
"Cotton14.YellowFiber",8,340.6,138.2
"Cotton14.YellowFiber",9,1290.2,141.4
"Cotton14.YellowFiber",10,1469.6,77.9
"Cotton14.YellowFiber",11,1001.5,82.9
"Cotton14.YellowFiber",12,2117.3,76.5
"Cotton14.YellowFiber",13,518.6,87
"Cotton14.YellowFiber",14,896.5,65.4
"Cotton14.YellowFiber",15,2085.8,28.1
"Cotton14.YellowFiber",16,1514.7,39.8
"Cotton14.YellowFiber",17,1707.1,49.6
"Cotton14.YellowFiber",18,145.2,47.2
"Cotton14.YellowFiber",19,751.6,24.2
"Cotton14.YellowFiber",20,1970.7,16.6
"Cotton14.YellowFiber",21,1866.1,21.3
"Cotton14.YellowFiber",22,1899,8.5
"Cotton14.YellowFiber",23,560.9,24.2
"Cotton14.YellowFiber",24,1933.9,20.2
"Cotton14.YellowFiber",25,2007.3,14.9
"Cotton14.YellowFiber",26,187.1,11.4
"Cotton16.WhiteLabCoat",1,1094.3,378.8
"Cotton16.WhiteLabCoat",2,375.5,203.1
"Cotton16.WhiteLabCoat",3,447.5,140.1
"Cotton16.WhiteLabCoat",4,1336.8,161.3
"Cotton16.WhiteLabCoat",5,1373.4,133.3
"Cotton16.WhiteLabCoat",6,340.6,136.2
"Cotton16.WhiteLabCoat",7,1061,132.6
"Cotton16.WhiteLabCoat",8,1302.5,66.6
"Cotton16.WhiteLabCoat",9,521.5,101.8
"Cotton16.WhiteLabCoat",10,1474.4,74.9
"Cotton16.WhiteLabCoat",11,118,61.3
"Cotton16.WhiteLabCoat",12,991.1,77.2
"Cotton16.WhiteLabCoat",13,2163,41.6
"Cotton16.WhiteLabCoat",14,652.9,79.7
"Cotton16.WhiteLabCoat",15,1741.2,50.1
"Cotton16.WhiteLabCoat",16,732.5,48.9
"Cotton16.WhiteLabCoat",17,1985.8,74.3
"Cotton16.WhiteLabCoat",18,899.1,56
"Cotton16.WhiteLabCoat",19,1839.6,53.6
"Cotton16.WhiteLabCoat",20,1783.9,65.8
"Cotton16.WhiteLabCoat",21,1912.2,63
"Cotton16a.WhiteLabCoat",1,1095.4,1701.6
"Cotton16a.WhiteLabCoat",2,2897.1,751.5
"Cotton16a.WhiteLabCoat",3,2960.8,566.7
"Cotton16a.WhiteLabCoat",4,1336.3,523.2
"Cotton16a.WhiteLabCoat",5,1377,424.9
"Cotton16a.WhiteLabCoat",6,369.2,298.8
"Cotton16a.WhiteLabCoat",7,445.7,266
"Cotton16a.WhiteLabCoat",8,338.5,208.8
"Cotton16a.WhiteLabCoat",9,3287.6,245.2
"Cotton16a.WhiteLabCoat",10,1601.4,261.9
"Cotton16a.WhiteLabCoat",11,3343.6,217.2
"Cotton16a.WhiteLabCoat",12,1284.3,190.7
"Cotton16a.WhiteLabCoat",13,3372.5,219.9
"Cotton16a.WhiteLabCoat",14,996.4,222.3
"Cotton16a.WhiteLabCoat",15,899,156.3
"Cotton16a.WhiteLabCoat",16,1471.3,132.2
"Cotton16a.WhiteLabCoat",17,572.6,107
"Cotton16a.WhiteLabCoat",18,497.3,99.5
"Cotton16a.WhiteLabCoat",19,173.5,88.9
"Cotton16a.WhiteLabCoat",20,2481,53.9
"Cotton17.WhiteTeaBag",1,1093.7,123.7
"Cotton17.WhiteTeaBag",2,371.9,38.8
"Cotton17.WhiteTeaBag",3,1377.7,45.5
"Cotton17.WhiteTeaBag",4,1333.9,42.1
"Cotton17.WhiteTeaBag",5,446.8,31.6
"Cotton17.WhiteTeaBag",6,322.4,34.7
"Cotton17.WhiteTeaBag",7,1416.4,28.6
"Cotton17.WhiteTeaBag",8,506.6,32.5
"Cotton17.WhiteTeaBag",9,898.5,30.4
"Cotton17.WhiteTeaBag",10,1264.9,22.5
"Cotton17.WhiteTeaBag",11,1464.3,21.8
"Cotton17.WhiteTeaBag",12,998.3,26.3
"Cotton17.WhiteTeaBag",13,568.7,15.5
"Cotton17.WhiteTeaBag",14,1200.1,17
"Cotton17.WhiteTeaBag",15,177.5,7.1
"Cotton17.WhiteTeaBag",16,1903,10.1
"Cotton17.WhiteTeaBag",17,840,11.5
"Cotton17.WhiteTeaBag",18,813.1,8.9
"Cotton17.WhiteTeaBag",19,120.3,13.3
"Cotton17.WhiteTeaBag",20,932.9,9.6
"Cotton17.WhiteTeaBag",21,1745.2,8.1
"Cotton2.PinkFiber",1,1094.8,290.5
"Cotton2.PinkFiber",2,1366.5,108.5
"Cotton2.PinkFiber",3,367.3,80.5
"Cotton2.PinkFiber",4,450.9,78.9
"Cotton2.PinkFiber",5,1058.8,85.1
"Cotton2.PinkFiber",6,896.9,79.2
"Cotton2.PinkFiber",7,1260.9,71.7
"Cotton2.PinkFiber",8,1465.2,44.8
"Cotton2.PinkFiber",9,2192.3,79.4
"Cotton2.PinkFiber",10,996.7,30.2
"Cotton2.PinkFiber",11,1181,27.7
"Cotton2.PinkFiber",12,578.2,21
"Cotton2.PinkFiber",13,1791,20.5
"Cotton2.PinkFiber",14,609,14.2
"Cotton2.PinkFiber",15,259,17.9
"Cotton2.PinkFiber",16,2065.1,11
"Cotton2.PinkFiber",17,1611.1,13.7
"Cotton2a.PinkFiber",1,1095.4,1353.2
"Cotton2a.PinkFiber",2,2892.7,743.5
"Cotton2a.PinkFiber",3,2965.2,608.5
"Cotton2a.PinkFiber",4,1368.9,465.5
"Cotton2a.PinkFiber",5,1058.8,446.1
"Cotton2a.PinkFiber",6,1414.9,433.7
"Cotton2a.PinkFiber",7,451.8,290.9
"Cotton2a.PinkFiber",8,1466,305.6
"Cotton2a.PinkFiber",9,363.1,252.9
"Cotton2a.PinkFiber",10,421.3,295
"Cotton2a.PinkFiber",11,896.1,320.4
"Cotton2a.PinkFiber",12,1598.8,263.1
"Cotton2a.PinkFiber",13,313.8,215.4
"Cotton2a.PinkFiber",14,1561.8,223.8
"Cotton2a.PinkFiber",15,3444.1,180.4
"Cotton2a.PinkFiber",16,578.6,194.3
"Cotton2a.PinkFiber",17,1256.8,156.2
"Cotton2a.PinkFiber",18,1801.2,130.7
"Cotton2a.PinkFiber",19,1872.5,132.8
"Cotton2a.PinkFiber",20,2020.5,127.6
"Cotton2a.PinkFiber",21,2366.4,114.6
"Cotton2a.PinkFiber",22,2478.7,109
"Cotton2a.PinkFiber",23,2271.4,129.9
"Cotton2a.PinkFiber",24,2534.1,109
"Cotton2a.PinkFiber",25,1907.9,147.8
"Cotton2a.PinkFiber",26,2155.6,123
"Cotton3.YellowFiber",1,1097.3,168.3
"Cotton3.YellowFiber",2,1373.8,89.7
"Cotton3.YellowFiber",3,376,97.4
"Cotton3.YellowFiber",4,445.1,64.3
"Cotton3.YellowFiber",5,1329.9,60.8
"Cotton3.YellowFiber",6,1293.1,61.9
"Cotton3.YellowFiber",7,1465.2,49
"Cotton3.YellowFiber",8,1030.5,53
"Cotton3.YellowFiber",9,516.3,45.2
"Cotton3.YellowFiber",10,1253.5,40.2
"Cotton3.YellowFiber",11,1755.1,36.2
"Cotton3.YellowFiber",12,1855.5,37.4
"Cotton3.YellowFiber",13,1709.8,37.5
"Cotton3.YellowFiber",14,1877.5,40.3
"Cotton3.YellowFiber",15,1822.2,27.4
"Cotton3.YellowFiber",16,1664.1,35.9
"Cotton3.YellowFiber",17,1903.8,35.3
"Cotton3.YellowFiber",18,983.7,30.3
"Cotton3.YellowFiber",19,1947.3,42.3
"Cotton3.YellowFiber",20,1788.8,30.5
"Cotton3.YellowFiber",21,1977.6,27.8
"Cotton3.YellowFiber",22,1625,25.1
"Cotton3.YellowFiber",23,2071.4,36.8
"Cotton3.YellowFiber",24,1587.8,29.4
"Cotton3.YellowFiber",25,1208.6,29.4
"Cotton3.YellowFiber",26,650.6,27.5
"Cotton3.YellowFiber",27,1557.4,21.4
"Cotton3.YellowFiber",28,1519.8,23.4
"Cotton3.YellowFiber",29,2115.5,24.7
"Cotton3.YellowFiber",30,754.8,22
"Cotton3.YellowFiber",31,899.6,23.9
"Cotton3a.YellowFiber",1,2894.9,4167
"Cotton3a.YellowFiber",2,1103.8,1939.8
"Cotton3a.YellowFiber",3,1377,1529.6
"Cotton3a.YellowFiber",4,378.5,1581.9
"Cotton3a.YellowFiber",5,442.7,989
"Cotton3a.YellowFiber",6,1333.5,1012.1
"Cotton3a.YellowFiber",7,1468.7,648.7
"Cotton3a.YellowFiber",8,515.4,619
"Cotton3a.YellowFiber",9,901.9,370.1
"Cotton3a.YellowFiber",10,566.6,255.7
"Cotton7.OrangeFiber",1,1130.4,459.1
"Cotton7.OrangeFiber",2,1378.7,339.1
"Cotton7.OrangeFiber",3,1302.9,279.2
"Cotton7.OrangeFiber",4,349.9,149
"Cotton7.OrangeFiber",5,1053.7,130.1
"Cotton7.OrangeFiber",6,450.9,115.1
"Cotton7.OrangeFiber",7,1587.8,119.2
"Cotton7.OrangeFiber",8,1246,102.3
"Cotton7.OrangeFiber",9,896.9,95.4
"Cotton7.OrangeFiber",10,1503.3,82.9
"Cotton7.OrangeFiber",11,493.6,78.4
"Cotton7.OrangeFiber",12,631.2,51.5
"Cotton7.OrangeFiber",13,118.6,42.7
"Cotton7.OrangeFiber",14,830.3,39.7
"Cotton7.OrangeFiber",15,1680.2,37
"Cotton7.OrangeFiber",16,1862.1,37.3
"Cotton7.OrangeFiber",17,760.2,40.6
"Cotton7.OrangeFiber",18,962.8,35.9
"Cotton8.RedFiber",1,1099.9,375
"Cotton8.RedFiber",2,1412.5,370.2
"Cotton8.RedFiber",3,1283.2,293.1
"Cotton8.RedFiber",4,1376.2,257.3
"Cotton8.RedFiber",5,1327.5,228.9
"Cotton8.RedFiber",6,1218.6,186.3
"Cotton8.RedFiber",7,1467.6,198.3
"Cotton8.RedFiber",8,1613.4,161.2
"Cotton8.RedFiber",9,373.1,128.2
"Cotton8.RedFiber",10,1058.8,143.1
"Cotton8.RedFiber",11,1573.8,94
"Cotton8.RedFiber",12,445.1,92.7
"Cotton8.RedFiber",13,899.6,87.4
"Cotton8.RedFiber",14,522,50.1
"Cotton8.RedFiber",15,1921.3,36.7
"Cotton8.RedFiber",16,639.5,23.7
"Cotton8.RedFiber",17,1682.4,0
"Cotton8.RedFiber",18,1743.8,17.8
"Cotton8.RedFiber",19,1953.8,30.2
"Cotton8.RedFiber",20,825,31
"Cotton8.RedFiber",21,2171.7,16.3
"Cotton8.RedFiber",22,564.2,22.5
"Cotton8.RedFiber",23,1661.8,15.5
"Cotton8.RedFiber",24,1782,16.3
"Cotton8.RedFiber",25,1833.3,34.1
"Cotton8.RedFiber",26,606.2,22.9
"Cotton8.RedFiber",27,1721.2,8.4
"Cotton9.BlackFiber",1,1145.7,2521.6
"Cotton9.BlackFiber",2,1283.2,2900.8
"Cotton9.BlackFiber",3,490.8,3565.9
"Cotton9.BlackFiber",4,1347,2111.9
"Cotton9.BlackFiber",5,1188.5,2021.9
"Cotton9.BlackFiber",6,1583.2,1341.7
"Cotton9.BlackFiber",7,1412.5,977.3
"Cotton9.BlackFiber",8,259,609.8
"Cotton9.BlackFiber",9,1009.7,584.3
"Cotton9.BlackFiber",10,1048.5,475.2
"Cotton9.BlackFiber",11,827.6,424.9
"Cotton9.BlackFiber",12,407.8,359.8
"Cotton9.BlackFiber",13,918.1,316.3
"Cotton9.BlackFiber",14,448,288.1
"Cotton9.BlackFiber",15,636.7,306.6
"Cotton9.BlackFiber",16,1500.9,313.1
"Cotton9.BlackFiber",17,320.7,220.4
"Cotton9.BlackFiber",18,752,225.1
"Cotton9.BlackFiber",19,127.6,187.7
"Cotton9.BlackFiber",20,205.6,150.5
"Polyamide1.WhiteCableTie",1,2912.1,5632.7
"Polyamide1.WhiteCableTie",2,2865.7,4104
"Polyamide1.WhiteCableTie",3,1441.8,1762.6
"Polyamide1.WhiteCableTie",4,1298,1215.9
"Polyamide1.WhiteCableTie",5,1638.1,1167.8
"Polyamide1.WhiteCableTie",6,3301.8,794.8
"Polyamide1.WhiteCableTie",7,1056,636.8
"Polyamide1.WhiteCableTie",8,1131.9,647.7
"Polyamide1.WhiteCableTie",9,947.8,574.6
"Polyamide1.WhiteCableTie",10,1237.5,556
"Polyamide1.WhiteCableTie",11,1379.8,438.3
"Polyamide1.WhiteCableTie",12,119.9,161.4
"Polyamide1.WhiteCableTie",13,2737.7,325.6
"Polyamide10.YellowFiber",1,144.8,2767.2
"Polyamide10.YellowFiber",2,1443,329.8
"Polyamide10.YellowFiber",3,638.7,302.9
"Polyamide10.YellowFiber",4,1073.5,191.6
"Polyamide10.YellowFiber",5,1124.6,202.1
"Polyamide10.YellowFiber",6,1638.2,180.9
"Polyamide10.YellowFiber",7,392.5,122.6
"Polyamide2.WhitePellet",1,2909.9,5394.7
"Polyamide2.WhitePellet",2,2870.2,4015.8
"Polyamide2.WhitePellet",3,1441.8,1670.4
"Polyamide2.WhitePellet",4,1298,1259.9
"Polyamide2.WhitePellet",5,1635.5,1239.1
"Polyamide2.WhitePellet",6,1131.9,1159
"Polyamide2.WhitePellet",7,3299.7,910.9
"Polyamide2.WhitePellet",8,1056,664
"Polyamide2.WhitePellet",9,950.7,717.6
"Polyamide2.WhitePellet",10,1234.8,646
"Polyamide2.WhitePellet",11,1379.8,448.8
"Polyamide2.WhitePellet",12,1187.7,189.8
"Polyamide2.WhitePellet",13,694.7,123.6
"Polyamide3.WhiteFiber",1,1129.7,288.4
"Polyamide3.WhiteFiber",2,1440.7,216.1
"Polyamide3.WhiteFiber",3,1297.3,208.2
"Polyamide3.WhiteFiber",4,1055.5,124.8
"Polyamide3.WhiteFiber",5,1232.9,111.7
"Polyamide3.WhiteFiber",6,1635.9,104.7
"Polyamide3.WhiteFiber",7,951.6,101.2
"Polyamide3.WhiteFiber",8,1380.4,75.8
"Polyamide3.WhiteFiber",9,1096.6,66.8
"Polyamide3.WhiteFiber",10,1336.6,66.5
"Polyamide3.WhiteFiber",11,1598.8,59.1
"Polyamide3.WhiteFiber",12,920,45.4
"Polyamide3.WhiteFiber",13,1185.3,53.4
"Polyamide3.WhiteFiber",14,655.3,41.8
"Polyamide3.WhiteFiber",15,874.9,34.9
"Polyamide3.WhiteFiber",16,150.8,43.2
"Polyamide3.WhiteFiber",17,331.5,32.6
"Polyamide3.WhiteFiber",18,458.6,38
"Polyamide3.WhiteFiber",19,495.6,24.7
"Polyamide3.WhiteFiber",20,237.4,26.6
"Polyamide3.WhiteFiber",21,585.8,31
"Polyamide3.WhiteFiber",22,622.1,28
"Polyamide3.WhiteFiber",23,829.5,28
"Polyamide3.WhiteFiber",24,743.1,19.6
"Polyamide3.WhiteFiber",25,207.7,8.9
"Polyamide3.WhiteFiber",26,702.1,22.9
"Polyamide4.WhiteFiber",1,1440.7,461.2
"Polyamide4.WhiteFiber",2,1297.3,419.2
"Polyamide4.WhiteFiber",3,1129.7,415.1
"Polyamide4.WhiteFiber",4,1058.1,265.5
"Polyamide4.WhiteFiber",5,1635.9,279.4
"Polyamide4.WhiteFiber",6,951.6,242.8
"Polyamide4.WhiteFiber",7,1232.9,220.5
"Polyamide4.WhiteFiber",8,1380.4,139.1
"Polyamide4.WhiteFiber",9,1096.6,135.8
"Polyamide4.WhiteFiber",10,252.2,80.1
"Polyamide4.WhiteFiber",11,888.2,82.5
"Polyamide4.WhiteFiber",12,458.6,81
"Polyamide4.WhiteFiber",13,498.5,66.6
"Polyamide4.WhiteFiber",14,591.4,65.8
"Polyamide4.WhiteFiber",15,144.8,78.7
"Polyamide4.WhiteFiber",16,644.3,56.9
"Polyamide4.WhiteFiber",17,842.9,56.3
"Polyamide4.WhiteFiber",18,1187.8,51.1
"Polyamide4.WhiteFiber",19,325.7,51.5
"Polyamide5.WhiteToothFloss",1,1124.6,533.7
"Polyamide5.WhiteToothFloss",2,1440.7,452.8
"Polyamide5.WhiteToothFloss",3,1071,302.6
"Polyamide5.WhiteToothFloss",4,1302.2,284.7
"Polyamide5.WhiteToothFloss",5,1638.2,166.1
"Polyamide5.WhiteToothFloss",6,1378,123.4
"Polyamide5.WhiteToothFloss",7,927.9,133.4
"Polyamide5.WhiteToothFloss",8,1205.4,104.5
"Polyamide5.WhiteToothFloss",9,120.7,105.9
"Polyamide5.WhiteToothFloss",10,967.3,63.5
"Polyamide5.WhiteToothFloss",11,842.9,65.1
"Polyamide5.WhiteToothFloss",12,1165.2,68.1
"Polyamide5.WhiteToothFloss",13,296.4,64.2
"Polyamide5.WhiteToothFloss",14,591.4,47.5
"Polyamide5.WhiteToothFloss",15,487.1,59.7
"Polyamide5.WhiteToothFloss",16,535.3,48.5
"Polyamide5.WhiteToothFloss",17,225.5,35.6
"Polyamide5.WhiteToothFloss",18,713.1,34.3
"Polyamide5.WhiteToothFloss",19,773,33.1
"Polyamide5.WhiteToothFloss",20,171.8,35.4
"Polyamide5.WhiteToothFloss",21,444.3,22.6
"Polyamide6.RedFiber",1,1132.2,645.2
"Polyamide6.RedFiber",2,1450.2,413.5
"Polyamide6.RedFiber",3,1299.8,375.5
"Polyamide6.RedFiber",4,1596.5,359.5
"Polyamide6.RedFiber",5,1421.4,374.2
"Polyamide6.RedFiber",6,1392.5,329.7
"Polyamide6.RedFiber",7,144.8,262.3
"Polyamide6.RedFiber",8,1497.9,163.3
"Polyamide6.RedFiber",9,1076.1,98.8
"Polyamide6.RedFiber",10,1177.8,84.8
"Polyamide6.RedFiber",11,1638.2,90.7
"Polyamide6.RedFiber",12,635.9,78.5
"Polyamide6.RedFiber",13,922.6,69.5
"Polyamide6.RedFiber",14,1003.8,84
"Polyamide6.RedFiber",15,475.7,61.4
"Polyamide6.RedFiber",16,524,52.9
"Polyamide6.RedFiber",17,281.7,40.2
"Polyamide6.RedFiber",18,183.8,15.5
"Polycarbonate1.ClearCD",1,3071.2,4405.8
"Polycarbonate1.ClearCD",2,1604,4399
"Polycarbonate1.ClearCD",3,1237.5,3624.6
"Polycarbonate1.ClearCD",4,887.5,4499.8
"Polycarbonate1.ClearCD",5,1112.3,3734
"Polycarbonate1.ClearCD",6,2971.4,2185.1
"Polycarbonate1.ClearCD",7,1182.1,2399.3
"Polycarbonate1.ClearCD",8,2936.3,1643.2
"Polycarbonate1.ClearCD",9,2914.3,1753.5
"Polycarbonate1.ClearCD",10,635.4,2364.8
"Polycarbonate1.ClearCD",11,709.5,2047.6
"Polycarbonate1.ClearCD",12,2876.8,1262.2
"Polycarbonate1.ClearCD",13,826.6,1333.2
"Polycarbonate1.ClearCD",14,1298,900.8
"Polycarbonate1.ClearCD",15,1457.9,927.9
"Polycarbonate1.ClearCD",16,927.8,651.2
"Polycarbonate1.ClearCD",17,403,829.8
"Polycarbonate1.ClearCD",18,1775.6,642
"Polycarbonate1.ClearCD",19,1010.6,594.1
"Polycarbonate1.ClearCD",20,1506.1,550
"Polycarbonate1.ClearCD",21,572.6,360.4
"Polycarbonate1.ClearCD",22,160.9,514.5
