"LTER_site","Local_site","Samp_loc","Date","Year","Time","Depth_to_water","pH","Cond","ANC","H","NH4","Ca","Mg","Na","K","Cl","NO3","SO4","PO4","Si","cat_sum","an_sum","chg_bal","TN","TDN","PN","DON","IN","TP","TDP","PP","DOP","IP","d18O","d18O_sdev","dDuet","dD_sdev","D_excess","Trit","T_sdev","DOC"
"NWT","SADDLE","SAD.D4","8/11/2016",2016,"1050",NA,6.77,20.2,160.92,0.169824365,0,98.20389748,14.54757121,79.71082179,1.604983302,3.102699348,4.277081327,28.1069647,0.0636709,219.9641921,194.2370981,196.4704163,-0.005716087,NA,13.21958935,NA,8.942508025,4.277081327,NA,0.01151462,NA,-0.009709014,0.021223633,-16.2173278,0.022722682,-118.039284,0.062593898,NA,NA,NA,0.571038735
"NWT","SADDLE","SAD.D4","20/12/2016",2016,"1400",NA,6.92,16.93,122.36,0.120226443,0,80.64040276,12.3164564,63.55714982,6.009866179,4.230953657,7.841315767,26.23316705,0.119270063,219.9641921,162.6441016,160.7847065,0.005749009,NA,13.65132401,NA,5.810008242,7.841315767,NA,0.064931878,NA,0.025175191,0.039756688,-16.3066918,0.021322107,-118.0988474,0.155148484,NA,NA,NA,0.61067
"NWT","SADDLE","SAD.D4","17/01/2017",2017,"1315",NA,7.17,19.09,142.9,0.067608298,1.545967797,88.2189317,15.4743997,70.51799595,6.433363482,3.384762926,5.711548603,28.73156391,0.165373182,224.4326711,182.2582669,180.8932486,0.003758812,NA,10.55209293,NA,3.294576527,7.2575164,NA,0.06761629,NA,0.012491896,0.055124394,-16.2365338,0.033077401,-117.8630592,0.135676176,12.0292112,NA,NA,0.4909
"NWT","SADDLE","SAD.D4","16/02/2017",2017,"1130",NA,7.2,19.22,141.92,0.063095734,1.994769915,89.06060196,18.06549174,72.64517178,6.433363482,3.102699348,6.425492179,29.14796339,0.095631986,226.3971103,188.2624946,180.6917869,0.020519365,NA,0,NA,-8.420262094,8.420262094,NA,0.079089889,NA,0.047212561,0.031877329,-16.3148593,0.059343314,-117.7147096,0.072502288,12.8041648,NA,NA,NA
"NWT","SADDLE","SAD.D4","16/03/2017",2017,"1415",NA,6.9,20.8,159.86,0.125892541,0.348502425,99.62754946,16.30766442,78.10331133,2.022042585,3.102699348,7.139435754,30.39716182,0.092968573,149.6077704,196.5349628,200.5922655,-0.010216632,NA,0,NA,-7.487938179,7.487938179,NA,0.221323272,NA,0.190333747,0.030989524,NA,NA,NA,NA,NA,NA,NA,NA
"NWT","SADDLE","SAD.D4","10/04/2017",2017,"1415",NA,6.79,20.9,160.5,0.16218101,1.770332577,95.39041951,16.02998154,81.25116238,2.408664798,2.538572194,5.711548603,30.8135613,0.119829739,225.9607477,197.0127418,199.6835118,-0.006732532,NA,14.05184662,NA,6.569965436,7.48188118,NA,0.087166134,NA,0.047222887,0.039943246,-16.3151926,0.035167494,-118.2588784,0.096693241,12.2626624,NA,NA,0.41785
"NWT","SADDLE","SAD.D4","13/06/2017",2017,"1100",NA,6.8,14.28,94.01,0.158489319,0,65.27553838,9.600894241,53.07694767,5.441455849,2.820635771,12.85098436,18.11337725,0,170.3832742,133.5533255,127.7949974,0.022033155,NA,20.57658121,NA,7.72559685,12.85098436,NA,0,NA,0,0,-18.0595674,0.010114982,-129.795947,0.282305642,14.68059223,NA,NA,1.0182
"NWT","SADDLE","SAD.D4","27/06/2017",2017,"1100",NA,6.78,14.55,105.27,0.165958691,0,64.44829924,9.506754507,57.56940476,5.540351352,3.666826503,7.139435754,16.2395796,0,153.0098854,137.2307686,132.3158419,0.018234051,NA,14.59016042,NA,7.450724669,7.139435754,NA,0,NA,0,0,-18.1875546,0.012421854,-130.8533855,0.067898197,14.64705133,NA,NA,0.97141
"NWT","SADDLE","SAD.D4","13/07/2017",2017,"1100",NA,6.82,14.37,108.33,0.151356125,1.467593259,68.58928645,10.2588511,57.19355499,5.837432295,6.487462274,4.997605028,15.61498039,0.071202473,154.8219882,143.4980742,135.5012502,0.028662521,NA,24.61179293,NA,18.14659464,6.465198287,NA,0,NA,-0.023734158,0.023734158,NA,NA,NA,NA,NA,NA,NA,1.268
"NWT","SADDLE","SAD.D4","25/07/2017",2017,"900",NA,7.13,34.8,297.86,0.074131024,0.410661511,216.467172,32.20617279,89.01611833,6.333878212,3.384762926,5.711548603,46.84494116,0.082036801,199.3700434,344.5081339,353.8832895,-0.013423927,NA,14.4066768,NA,8.284466691,6.122210114,NA,0,NA,-0.0273456,0.0273456,NA,NA,NA,NA,NA,NA,NA,0.46279
"NWT","SADDLE","SAD.D4","11/08/2017",2017,"750",NA,6.87,17.08,142.69,0.134896288,0,85.69712653,12.78225317,66.67429114,2.893467334,1.97444504,2.855774302,19.9871749,0,200.9185772,168.1820345,167.5073942,0.002009715,NA,7.499982151,NA,4.64420785,2.855774302,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.5025
"NWT","SADDLE","SAD.D4","24/08/2017",2017,"1030",NA,6.97,17.06,176.35,0.107151931,0,84.85758624,12.96841017,66.29158352,3.86812517,2.538572194,5.711548603,18.9461762,0,206.2182995,168.092857,203.546297,-0.095397483,NA,10.56994153,NA,4.858392925,5.711548603,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.5288
"NWT","SADDLE","SAD.D4","19/09/2017",2017,"1100",NA,6.85,16.15,127.88,0.141253754,0,79.83134013,12.87534279,64.57307223,4.357964784,2.820635771,5.711548603,20.40357437,0.057368787,213.0419198,161.7789737,156.8731275,0.015395618,NA,11.74723525,NA,6.035686648,5.711548603,NA,0,NA,-0.019122929,0.019122929,NA,NA,NA,NA,NA,NA,NA,0.50459
"NWT","SADDLE","SAD.D4","3/10/2017",2017,"1140",NA,6.92,15.29,125.38,0.120226443,0.361143041,76.07383243,11.9433747,60.01914102,4.256160582,3.102699348,3.569717877,20.61177411,0.1540053,212.6024297,152.7738782,152.8181966,-0.000145025,NA,8.972848708,NA,5.04198779,3.930860918,NA,0,NA,-0.0513351,0.0513351,NA,NA,NA,NA,NA,NA,NA,0.48143
"NWT","SADDLE","SAD.D4","28/11/2017",2017,"1325",NA,6.85,16.62,128.76,0.141253754,0,77.74256241,12.03668388,67.44060482,4.761093833,2.538572194,4.283661453,24.56756914,0.066322546,221.8101887,162.1221987,160.2161253,0.005913269,NA,11.50021061,NA,7.216549161,4.283661453,NA,0.242191855,NA,0.22008434,0.022107515,NA,NA,NA,NA,NA,NA,NA,0.4668
"NWT","SADDLE","SAD.D4","12/12/2017",2017,"1515",NA,6.93,15.51,125.03,0.117489755,0,79.83134013,12.96841017,66.10034155,3.953927267,2.538572194,4.997605028,23.73477019,0.125506407,220.0598163,162.9715089,156.4264538,0.02049185,NA,11.02258205,NA,6.024977022,4.997605028,NA,0,NA,-0.041835469,0.041835469,NA,NA,NA,NA,NA,NA,NA,0.42865
"NWT","SADDLE","SAD.D4","13/02/2018",2018,"1400",NA,6.45,18.15,166.76,0.354813389,3.012102665,91.58442707,14.2947474,65.92068719,3.587163614,2.538572194,5.711548603,26.85776627,0.209105433,221.8195802,178.7539413,202.0769925,-0.061242533,NA,13.56493678,NA,4.841285512,8.723651269,NA,0.031026512,NA,-0.038675299,0.069701811,NA,NA,NA,NA,NA,NA,NA,0.56
"NWT","SADDLE","SAD.D4","27/03/2018",2018,"1130",NA,6.61,20.4,157.18,0.245470892,3.012102665,106.9896287,16.72663913,70.99250104,3.38649466,3.102699348,5.711548603,27.27416574,0.124688321,221.3266941,198.7650578,193.393102,0.013698442,NA,11.92286549,NA,3.199214217,8.723651269,NA,0.017285695,NA,-0.024277079,0.041562774,NA,NA,NA,NA,NA,NA,NA,0.55
"NWT","SADDLE","SAD.D4","10/04/2018",2018,"1330",NA,6.55,19.88,152.22,0.281838293,0.220633265,103.3481726,15.88544101,70.79682281,4.090034856,2.538572194,5.711548603,27.27416574,0.215943331,225.27082,195.5404315,187.9602299,0.019765811,NA,9.495455746,NA,3.563273878,5.932181868,NA,0.016142571,NA,-0.055838539,0.07198111,NA,NA,NA,NA,NA,NA,NA,0.59
"NWT","SADDLE","SAD.D4","22/05/2018",2018,"930",NA,6.66,20,159.14,0.218776162,0.118830384,111.5560564,17.00696866,72.55968475,3.888681351,2.538572194,6.425492179,31.02176104,0.275657931,225.5174065,274.6094691,199.4014833,0.15866297,NA,10.70916062,NA,4.164838053,6.544322563,NA,0.048504464,NA,-0.043381513,0.091885977,NA,NA,NA,NA,NA,NA,NA,0.49
"NWT","SADDLE","SAD.D4","18/06/2018",2018,"1105",NA,6.32,10.61,68.29,0.478630092,1.240204986,62.1756487,9.460348799,28.9096773,3.989565751,5.077144388,9.995210056,8.952588756,0.419808527,65.02394681,105.0138706,92.73475173,0.062094586,NA,20.13322196,NA,8.897806916,11.23541504,NA,0.132369084,NA,-0.007567092,0.139936176,NA,NA,NA,NA,NA,NA,NA,2.37
"NWT","SADDLE","SAD.D4","17/07/2018",2018,"847",NA,6.57,18.97,145.42,0.26915348,0,106.9896287,16.53973832,64.75492827,4.090034856,3.94889008,11.42309721,22.6937715,0.162983548,192.3119536,196.2132038,183.6487423,0.033076389,NA,15.13561367,NA,3.712516464,11.42309721,NA,0.054884742,NA,0.000556893,0.054327849,NA,NA,NA,NA,NA,NA,NA,0.84
"NWT","SADDLE","SAD.D4","21/08/2018",2018,"910",NA,6.42,16.71,123.51,0.380189396,0,87.0259481,13.24448832,64.33287806,2.68528464,3.384762926,11.42309721,20.19537463,0.619874734,207.9327779,168.3827326,159.1331095,0.028241758,NA,14.49306403,NA,3.069966827,11.42309721,NA,0.096855427,NA,-0.109769484,0.206624911,NA,NA,NA,NA,NA,NA,NA,0.67
"NWT","SADDLE","SAD.D4","9/10/2018",2018,"1255",NA,6.7,15.15,169.66,0.199526231,0.856732849,79.49101796,12.33958539,64.33287806,2.838729477,3.102699348,10.70915363,24.3593694,0.184025312,225.0231432,161.0579916,208.0152477,-0.127230184,NA,16.70629056,NA,5.14040408,11.56588648,NA,0.035513657,NA,-0.025828114,0.061341771,NA,NA,NA,NA,NA,NA,NA,0.64
"NWT","SADDLE","SAD.D4","13/11/2018",2018,"1355",NA,6.72,15.73,163.7,0.190546072,0.428366425,79.14171657,12.33958539,66.0727801,3.426934684,4.230953657,12.13704078,25.4003681,0.232453025,227.8715374,161.1715628,205.7008156,-0.121375321,NA,17.56302341,NA,4.997616203,12.56540721,NA,0.0225996,NA,-0.054884742,0.077484342,NA,NA,NA,NA,NA,NA,NA,0.63
